V46GGV/dastool/bins_DASTool_bins 0
VZUFR8/metabat 101
VZUFR8/vamb/bins 161
VZUFR8/maxbin 118
VZUFR8/dastool/bins_DASTool_bins 0
V7VDAG/metabat 0
V7VDAG/vamb/bins 301
V7VDAG/maxbin 129
V7VDAG/dastool/bins_DASTool_bins 0
VQK41X/metabat 192
VQK41X/vamb/bins 314
VQK41X/maxbin 214
VQK41X/dastool/bins_DASTool_bins 0
V7LVPE/metabat 163
V7LVPE/vamb/bins 301
V7LVPE/maxbin 177
V7LVPE/dastool/bins_DASTool_bins 0
VZQYWY/metabat 0
VZQYWY/vamb/bins 262
VZQYWY/maxbin 133
VZQYWY/dastool/bins_DASTool_bins 0
VQFHUE/metabat 0
VQFHUE/vamb/bins 145
VQFHUE/maxbin 122
VQFHUE/dastool/bins_DASTool_bins 0
VSLHR2/metabat 78
VSLHR2/vamb/bins 82
VSLHR2/maxbin 83
VSLHR2/dastool/bins_DASTool_bins 0
V6WFKS/metabat 0
V6WFKS/vamb/bins 333
V6WFKS/maxbin 146
V6WFKS/dastool/bins_DASTool_bins 0
VETSHN/metabat 0
VETSHN/vamb/bins 195
VETSHN/maxbin 69
VETSHN/dastool/bins_DASTool_bins 0
VKQCV6/metabat 119
VKQCV6/vamb/bins 186
VKQCV6/maxbin 134
VKQCV6/dastool/bins_DASTool_bins 0
VZ1AH2/metabat 0
VZ1AH2/vamb/bins 193
VZ1AH2/maxbin 107
VZ1AH2/dastool/bins_DASTool_bins 0
V964S0/metabat 0
V964S0/vamb/bins 229
V964S0/maxbin 133
V964S0/dastool/bins_DASTool_bins 0
VUH3CJ/metabat 160
VUH3CJ/vamb/bins 286
VUH3CJ/maxbin 190
VUH3CJ/dastool/bins_DASTool_bins 0
VGZ2XW/metabat 111
VGZ2XW/vamb/bins 111
VGZ2XW/maxbin 107
VGZ2XW/dastool/bins_DASTool_bins 0
VIYFJ1/metabat 0
VIYFJ1/vamb/bins 164
VIYFJ1/maxbin 104
VIYFJ1/dastool/bins_DASTool_bins 0
VSMZLQ/metabat 0
VSMZLQ/vamb/bins 196
VSMZLQ/maxbin 173
VSMZLQ/dastool/bins_DASTool_bins 0
VK0DHL/metabat 158
VK0DHL/vamb/bins 299
VK0DHL/maxbin 181
VK0DHL/dastool/bins_DASTool_bins 0
V944TO/metabat 0
V944TO/vamb/bins 128
V944TO/maxbin 86
V944TO/dastool/bins_DASTool_bins 0
VDV0LO/metabat 108
VDV0LO/vamb/bins 121
VDV0LO/maxbin 120
VDV0LO/dastool/bins_DASTool_bins 0
VTQNH8/metabat 88
VTQNH8/vamb/bins 119
VTQNH8/maxbin 114
VTQNH8/dastool/bins_DASTool_bins 0
VMP3XV/metabat 0
VMP3XV/vamb/bins 138
VMP3XV/maxbin 81
VMP3XV/dastool/bins_DASTool_bins 0
VAULOV/metabat 156
VAULOV/vamb/bins 165
VAULOV/maxbin 175
VDZJH4/metabat 132
VDZJH4/vamb/bins 237
VDZJH4/maxbin 131
VDZJH4/dastool/bins_DASTool_bins 0
VR54L3/metabat 147
VR54L3/vamb/bins 225
VR54L3/maxbin 176
VCQTGT/metabat 128
VCQTGT/vamb/bins 244
VCQTGT/maxbin 151
VCQTGT/dastool/bins_DASTool_bins 0
V6TYKF/metabat 0
V6TYKF/vamb/bins 180
V6TYKF/maxbin 96
V6TYKF/dastool/bins_DASTool_bins 0
VH7C06/metabat 0
VH7C06/vamb/bins 277
VH7C06/maxbin 154
VH7C06/dastool/bins_DASTool_bins 0
VCJHL2/metabat 0
VCJHL2/vamb/bins 320
VCJHL2/maxbin 204
